id,tratamiento,edad,escolaridad,tamano_hogar,zona_rural,linea_base_consumo,comidas_dia,dias_sin_comida,variedad_dieta,gasto_alimentos,come_proteina,reservas_grano,consumo_total,consumo_no_alimentario,gasto_salud,gasto_educacion,gasto_vestido,valor_activos,tiene_refrigerador,tiene_bicicleta,num_animales,valor_herramientas,tiene_celular,calidad_vivienda,tiene_tierra,valor_ahorro,indice_estres,dias_ansiedad,satisfaccion_vida,calidad_sueno,apoyo_social,autoeficacia,optimismo_futuro,dias_animo_bajo,concentracion,energia_diaria,relaciones_familiares,sentido_control,ingreso_mensual,ingreso_laboral,ingreso_negocio,ventas_mes,horas_trabajadas,num_empleos,estabilidad_empleo,anios_escolaridad_hijos,asistencia_escolar,gasto_utiles,tareas_supervisadas,dias_falta_escuela,repitio_anio,calificacion_promedio,libros_hogar,horas_estudio,inscrito_secundaria
2158,0,35,9,2,1,778,57.17,3,NA,1164,NA,46.45,1742,475,2055,1906,NA,1252,0,1,0,619,NA,51.02,NA,1384,41.77,3,NA,62.22,45.37,52.66,62.47,1,73.85,NA,50.48,58.53,NA,1472,1018,1715,52.91,2,57.74,39.68,NA,565,42.92,5,NA,54.01,3,34.72,0
2159,0,42,1,5,1,1147,42.96,3,33.9,1025,NA,39.31,796,609,949,NA,NA,2225,1,1,NA,1463,1,57.67,NA,1881,43.18,2,49.5,30.79,57.14,54.29,44.16,3,52.91,45.68,32.71,50.18,NA,912,NA,1156,54.85,5,54.44,44.64,0,1067,64.99,3,1,37.42,1,54.09,1
2160,0,38,8,4,1,1083,45.58,NA,44.73,703,0,NA,1194,1716,1398,1323,886,518,0,NA,NA,1047,0,36.29,NA,1399,41.67,7,48.83,35.82,NA,NA,47.52,6,45.96,51.55,49.33,48.94,799,925,NA,NA,45.94,4,50.77,51.07,1,NA,49.74,2,0,42.69,3,47.84,1
2161,0,49,11,8,1,1807,56.19,3,49.99,1109,0,51.85,705,743,787,986,1165,738,0,1,NA,512,1,44.06,NA,NA,51.12,1,47.03,65.18,58.38,59.94,54.86,3,57,56.45,53.5,65.98,2640,4711,2804,3060,39.15,4,41.42,68.11,0,984,58.87,3,1,62.37,4,55.81,0
2162,1,22,10,6,1,611,45.16,4,31.27,564,0,49.96,1844,1075,1897,904,1668,992,1,0,NA,478,0,35.01,0,790,60.27,1,48.5,24.2,53.86,52.36,43.57,4,46.38,55.22,48.29,NA,2069,1845,1835,1872,37.63,3,48.49,NA,NA,1372,33.99,3,0,53.12,0,41.67,1
2163,0,33,1,1,1,1430,40.75,4,64.99,1068,1,39.64,1871,1213,912,2556,1175,1720,NA,1,6,1904,1,57.81,1,1770,57.46,3,NA,53.96,47.84,55.51,62.16,2,53.46,43.47,27.37,56.32,1500,1284,728,1178,49.57,0,45.7,55.85,1,975,NA,3,1,68.19,5,50.36,1
2164,1,21,6,3,0,2349,45.89,6,64.84,456,0,53.31,2080,1326,771,1687,3089,2621,1,1,5,3540,1,70.71,0,3170,51.44,7,54.55,55.22,62.4,50.69,41.14,5,60.11,41.83,26.89,58.44,2469,2554,1683,3082,53.47,5,59.35,75.99,0,2371,56.03,0,0,69.12,4,58.9,1
2165,0,37,10,2,0,1298,NA,4,32.17,337,1,61.78,2090,915,983,1086,893,2248,NA,0,6,6515,0,46.19,0,1663,61.08,2,59.15,50.26,73.31,25.44,43.28,5,34.1,61.68,NA,40.55,1262,1317,NA,NA,60.88,1,30.47,44.34,0,910,44.31,4,1,48.42,2,48.92,0
2166,0,23,15,3,1,3829,NA,3,41.59,2138,0,55.41,1543,1929,1383,715,1897,3323,1,0,5,NA,1,36.16,0,3587,40.99,1,48.77,57.28,33.72,NA,46.15,NA,50.53,NA,55.18,40.58,1312,954,NA,915,65.95,4,55.63,47.41,1,936,41.85,2,0,48.91,2,58.47,1
2167,1,47,13,2,1,2039,38.18,4,61.98,1192,1,47.77,1829,NA,3735,590,1308,664,1,0,0,1058,0,56.12,1,1204,NA,5,45.29,39.74,58.11,NA,34.57,2,48.47,53.28,61.4,49.19,1765,NA,1553,1315,NA,6,53.68,60.85,0,1382,60.44,4,1,54.47,3,NA,0
2168,0,41,3,1,0,2698,54.73,4,NA,1028,1,52.32,1722,2107,865,2028,1196,1291,0,1,3,1948,1,NA,0,996,50.25,2,57.7,34.17,40.61,46.61,52.37,2,NA,NA,40.35,55.54,1493,1350,1618,1937,60.48,6,54.87,56.66,1,1587,56.07,2,1,53.49,5,NA,1
2169,0,18,3,3,0,2713,50.18,2,50.66,2332,NA,41.9,3891,2480,NA,7356,2795,3250,0,NA,3,1270,1,48.39,1,718,39.1,3,57.01,42.65,NA,30.95,43.32,4,45.77,37.44,NA,50.48,803,598,894,725,NA,4,44.12,53.27,0,1487,60.49,1,1,49.48,4,61.22,0
2170,1,47,2,9,0,556,43.73,5,43.67,498,1,NA,1572,1552,2790,1511,2048,939,1,0,4,691,0,45.7,1,NA,42.71,3,36.13,73.29,58.05,61.08,45.66,2,57.49,58.99,68.31,45.4,4744,2670,1906,947,NA,4,33.42,61.09,0,1336,49.09,NA,0,49.16,3,43.19,NA
2171,0,46,3,2,1,3056,50.35,5,58.64,2522,0,58.43,596,1008,904,699,732,1600,0,1,3,1964,1,58.83,NA,1090,49.94,0,50.47,43.49,65.92,56.8,52.84,2,44.69,47.64,44.26,61.93,NA,1080,1616,1666,55.3,2,42.54,NA,1,2551,64.13,3,0,54.4,5,65.13,1
2172,0,52,11,2,0,4294,46.41,3,61.17,1866,1,63.04,3011,1884,3399,NA,1559,2781,0,1,5,1509,1,58.9,0,1500,57.08,2,61.34,38.56,71.98,49.37,52.36,3,59.08,50.24,60.01,64.73,594,852,1423,798,62.79,NA,52.07,51.54,1,873,53.01,4,1,42.94,1,52.85,0
2173,0,20,8,4,0,2340,66.56,6,41.34,522,0,44.37,3474,1946,1583,955,3559,5240,1,NA,2,3636,NA,69.84,NA,1500,70.14,NA,31.72,49.55,62.31,46.04,47.63,2,39.83,38.71,NA,NA,1401,879,1864,1025,46.1,0,52.3,49.69,1,700,36.29,4,1,57.74,4,55.87,1
2174,0,61,5,5,0,1123,34.24,4,35.51,359,0,NA,906,3320,1899,2142,973,4278,1,1,5,NA,1,NA,1,2380,46.4,0,77.22,52.86,26.33,68.09,61.99,4,50.05,50.53,54.3,NA,2521,2664,3107,3462,56.26,5,59.11,43.77,0,929,49.07,5,0,55.36,3,50.39,1
2175,1,44,9,2,0,2187,68.9,1,64.32,660,0,52.68,NA,1590,467,1747,1360,980,NA,1,NA,NA,1,NA,1,NA,45.52,5,37.18,44.32,37.78,47.5,NA,4,53.42,45.58,51.33,54.75,2690,3697,2339,4627,46.26,2,68.1,58.18,0,2146,65.67,4,1,56.23,4,46.76,NA
2176,0,28,9,2,1,1947,38.19,5,47.25,1799,0,48.29,686,712,1358,2294,2714,960,0,1,2,2356,0,45.02,1,1803,58.48,0,37.26,53.6,NA,47.44,37.65,4,28.45,48.82,33.47,53.05,2659,2357,2272,2608,63.03,4,43.04,62.67,NA,1124,53.79,2,0,51.49,6,52.05,1
2177,1,43,11,2,0,1969,67.08,4,59.8,946,1,58.91,NA,2104,3796,2487,1912,703,1,1,0,459,0,12.69,0,1089,NA,1,50.15,53.37,50.68,41.46,NA,3,66.87,40.98,55.28,48.16,NA,3730,1926,2023,64.67,6,62.92,65.63,1,5734,64.97,0,NA,44.57,5,55.33,NA
2178,0,35,1,8,0,2576,54.25,2,52.16,1793,0,42.98,NA,2581,875,821,2667,1107,0,1,0,322,1,51.95,0,NA,46.85,2,60.58,35.04,42.96,50.63,NA,NA,50.91,49.59,63.08,57.77,1896,1059,1454,1845,29.44,2,57.84,54.28,0,2279,NA,NA,NA,63.78,4,NA,0
2179,0,55,8,4,0,2257,NA,5,51.16,2473,NA,75.78,589,82,614,1163,1040,1226,1,1,4,1298,0,60.53,0,1126,NA,3,41.52,65.42,65.92,40.18,53.08,2,62.22,59.35,60.91,NA,2092,3083,2013,1982,57.29,3,54.14,54.83,1,1674,42.08,NA,1,41.71,0,33.7,1
2180,0,55,5,6,0,1376,42.55,3,52.71,1179,1,52.86,2028,1394,2255,1397,1432,1408,0,0,6,1631,1,NA,1,NA,37.43,3,61.61,48.87,52.97,51.55,62.31,0,50.36,49.38,51.98,66.68,2637,1926,2956,3129,49.67,2,57.77,50.99,0,1207,55.68,4,1,56.25,4,58.23,NA
2181,0,62,6,1,0,3813,38.67,5,55.15,1249,0,50.57,1831,3175,NA,2149,2762,1704,1,NA,7,2780,1,60.19,NA,NA,NA,3,NA,58.94,59.58,59.24,66.85,NA,50.3,50.74,46.07,NA,1044,1538,3055,1194,62.1,4,52.27,65.61,1,1805,59.07,2,0,40.71,4,58.83,NA
2182,0,53,12,4,0,2277,35.9,7,63.62,800,0,40.76,768,668,1360,649,812,1425,1,NA,2,NA,1,47.23,1,2671,52.59,3,42.4,30.99,43.66,NA,NA,4,45.77,45.65,36.58,49.71,NA,911,1306,875,30.9,3,52.84,49.37,0,698,44.99,6,1,51.21,3,47.87,0
2183,0,36,6,6,1,2278,54.35,3,53.39,1292,0,58.09,538,640,688,661,1213,2797,NA,NA,3,1155,0,50.7,1,1685,48.71,3,64.93,34.79,61.8,37.51,50.06,4,47.43,55.62,56.37,NA,1192,878,1858,1749,40.65,3,42.88,NA,1,3209,75.93,1,1,50.53,4,59.35,1
2184,0,26,1,7,1,1729,34.54,5,NA,1751,0,52.75,709,875,978,723,1539,1122,1,1,0,NA,0,28.16,0,1420,63.46,4,50.46,53.3,50.05,41.29,66.62,6,53.21,42.48,58.03,27.93,2828,1978,1943,1995,56.62,3,41.97,39.67,1,1470,53.26,5,0,31.66,3,49.55,0
2185,0,50,5,8,1,1303,51.53,2,58.74,851,0,46.33,832,1323,712,2069,3116,NA,0,1,NA,1065,1,NA,0,3342,53.42,4,55.22,47.08,49.42,NA,57.41,NA,52.51,47.47,43.92,61.48,1260,2516,655,1465,58.68,0,33.2,50.65,1,2241,47.24,3,0,54.83,3,61.28,1
2186,0,30,8,2,1,2353,33,5,57.3,755,0,43.15,2352,1542,2673,1838,1830,1305,0,1,1,2378,1,47.08,0,998,48.88,2,51.38,48.32,58.69,55.45,40.11,2,51.74,43.15,57.56,58.17,1054,1111,NA,1057,59.32,5,41.15,62.81,0,6732,57.14,0,0,57.13,4,62.49,0
2187,1,49,8,3,1,5139,58.34,4,50.53,1540,0,46.79,1785,2489,2915,2003,1800,5907,NA,1,6,9415,1,71.05,1,5163,41.63,2,50.06,34.42,55.93,48.2,36.53,2,49.09,41.39,39,46.65,2642,3317,2440,4491,47.78,3,71.89,67.93,0,3009,55.62,2,1,NA,2,35.84,1
2188,1,24,6,5,1,911,45.37,4,54.59,2733,0,51.35,2217,1301,2946,2393,NA,1056,0,0,3,1200,1,29.98,1,NA,50.76,2,54.18,45.49,61.68,68.74,46.15,0,53.45,31.01,50.95,41.96,1597,NA,927,1681,NA,5,58.4,42.43,NA,434,46.37,6,1,37.66,3,51.74,0
2189,1,53,7,2,1,5141,50.85,4,50.34,835,1,54.13,NA,658,1555,632,1861,538,NA,0,4,584,1,53.74,0,NA,68.08,0,NA,36.38,44.24,44.28,19.86,3,43.59,50.28,55.65,NA,NA,NA,1419,NA,58.18,3,53.4,NA,NA,1115,53.77,3,1,49.77,4,52.93,0
2190,0,61,14,7,1,2751,50.7,3,NA,859,1,56.12,1387,937,1521,2383,630,1194,1,0,3,639,1,51.22,0,1962,63.72,3,NA,41.89,64.22,60.7,32.55,4,61.54,41.75,NA,58.11,1700,NA,673,976,NA,3,60.9,42.58,1,1065,45.65,NA,NA,53.81,2,46.74,0
2191,0,40,7,6,1,2764,48.62,5,57.57,3426,1,42.63,467,980,1147,1869,1921,1814,1,1,1,1080,1,35.67,0,NA,53.91,4,53.99,42.42,61.55,40.56,43.48,5,49.11,52.17,52.93,43.83,1298,1411,1621,1531,60.7,4,44.48,55.44,1,1571,37.67,2,0,41.06,4,56.66,1
2192,1,20,6,5,0,1183,58.85,2,56.39,1440,0,55.56,700,455,945,502,1117,2712,0,NA,2,NA,0,45.91,1,1737,54.68,1,46.15,31.92,56.26,45.3,52.88,1,56.03,54.65,NA,54.61,479,1139,619,1107,44.25,1,28.7,50.59,1,1177,51.79,2,1,66.36,1,43.12,0
2193,1,25,10,8,0,906,59.95,2,51.77,NA,1,50.57,NA,1791,748,1122,1226,2018,0,1,NA,1555,0,38.79,NA,649,59.02,1,55,61.52,26.08,58.52,NA,1,40.94,48.76,49.89,54.44,1374,1582,607,1549,NA,4,48.44,53.7,0,829,34.15,3,1,39.77,2,39.84,0
2194,0,52,7,3,0,1963,NA,3,48.93,599,1,42.91,910,3993,2457,2366,1928,1041,0,0,1,799,0,43.29,1,779,30.37,2,53.51,49.34,46.69,61.23,66.96,3,44.98,NA,66.36,57.67,1925,1324,1233,2203,56.11,1,62.21,38.2,1,817,39.08,4,1,46.66,2,65.38,0
2195,0,51,11,1,0,2973,51.41,2,NA,919,NA,NA,2072,2318,1436,1348,2118,779,0,NA,3,NA,0,55.15,0,NA,56.27,3,37.45,26.24,52.22,NA,35.99,3,48.4,55.5,NA,39.99,1496,1374,1188,1310,40.66,1,51.19,47.23,0,484,44.52,4,0,47.41,3,44.21,0
2196,0,18,10,4,0,1570,38.58,3,39.88,2150,0,33.09,1562,1932,877,2339,2711,826,1,1,0,771,0,52.06,0,NA,47.31,3,52.91,50.24,49.6,NA,NA,3,51.23,NA,51.46,50.7,NA,849,1099,NA,44.83,5,45.43,38.93,1,804,51.19,4,0,61.02,4,51.57,1
2197,0,36,11,5,0,3565,56.58,2,55.76,2139,1,60.87,1083,1421,1759,288,742,971,NA,0,2,NA,1,41.31,1,582,46.71,4,45.36,59.93,68.83,NA,NA,0,50.07,43.4,65.5,49.68,1423,986,1015,834,48.28,3,57.94,30.89,0,1233,29.7,5,1,29.51,0,33.58,0
2198,0,42,7,3,0,2949,63.71,4,52.76,859,0,55.01,402,820,601,1041,788,3168,1,1,0,673,0,51.55,0,1307,NA,2,74,64.62,59.45,59.64,50.81,2,55.04,50.86,NA,55.83,2758,4047,NA,2054,46.59,6,64.05,NA,0,NA,48.69,6,1,45.12,2,45.47,NA
2199,1,54,7,2,1,1352,53.25,4,43.28,NA,1,41.25,NA,2205,2220,2594,1010,1975,0,0,5,2130,0,44.54,1,917,64.01,4,60.75,48.37,62.44,48.71,54.12,5,48.09,52.68,46.6,52.24,1502,1457,955,1793,47.95,NA,52.37,72.6,1,2257,53.17,1,NA,47.81,5,52.15,NA
2200,1,55,7,4,0,3634,52.8,3,NA,1901,1,NA,NA,2341,2018,2657,6741,3079,1,1,5,2772,0,56.73,0,2342,31.65,2,55.82,60.92,NA,58.11,45.16,2,48.05,33.88,NA,45.4,2403,2591,2079,3242,42.3,5,70.63,NA,0,2079,50.82,3,NA,66.21,4,59.58,1
2201,0,28,-0,8,1,1060,37.09,NA,39.91,1640,0,43.04,1027,1029,1016,3745,1085,860,1,0,NA,1020,0,40.78,0,1155,58.13,NA,38.01,52.76,35.91,64.05,60.47,NA,46.19,27.47,41.11,48.5,2448,2145,2220,NA,58.75,0,49.15,55.56,0,1157,45.52,3,1,58.86,3,52.59,1
2202,0,27,-0,5,1,1893,49.68,3,39.7,723,1,39.24,1276,886,3262,878,NA,1841,0,NA,2,NA,1,48.81,1,1393,45.32,6,47.3,45.45,40.27,49.67,44.28,4,54.3,46.27,35.93,66.64,848,698,1144,872,47.56,0,59.49,44.04,1,478,43.4,6,1,49.98,0,45.89,1
2203,1,18,7,3,1,3219,77.26,1,70.45,1204,1,62.33,1727,1158,834,930,2245,2725,0,0,4,NA,0,42.78,0,595,43.14,2,56.4,46.84,53.73,NA,50.81,4,57.52,43.73,46.53,66.28,NA,530,385,456,44.22,4,56.21,52.91,1,NA,44.89,2,NA,53.34,3,57.86,0
2204,0,43,3,7,0,603,42.17,1,40.07,1404,1,50.35,180,795,1022,285,499,601,NA,0,0,1550,0,56.62,0,NA,59.15,2,59.57,61.22,26.78,41.16,43.51,3,36.92,64.29,51.41,55.49,782,509,592,524,55.4,1,31.4,23.25,0,303,21.5,NA,1,47.97,1,45.87,0
2205,0,33,7,1,1,1589,54.35,5,49.47,1255,0,NA,1323,699,1466,723,1289,1506,0,NA,3,1889,1,57.17,0,NA,58.86,4,45.16,34.47,34.79,49.61,49.38,5,73.17,39.24,46.93,46.34,NA,2879,2868,1651,NA,4,58.68,44.21,0,759,51.37,3,0,24.63,1,30.98,0
2206,0,48,5,5,0,1112,55.54,5,37.11,1127,0,30.64,651,562,2533,745,1454,709,1,1,2,766,0,37,0,NA,69.08,3,49.98,65.89,51.16,NA,14.93,4,55.69,42.62,52.63,35.58,2384,3404,NA,2313,66.32,1,41.84,39.82,NA,867,44.68,5,1,45.26,2,45.23,0
2207,0,42,2,3,1,1407,52.06,3,68.46,1837,1,NA,3476,675,1227,3017,1605,2226,0,1,1,2260,0,33.61,1,3649,52.07,2,33.17,62.33,37.85,53.57,48.62,4,46.21,54.73,44.21,71.57,1159,1144,684,1190,45.74,4,37.95,36.36,1,594,39.6,NA,0,56.76,3,65.73,0
2208,0,38,17,4,1,1689,56.11,4,60.46,1216,1,38.05,940,2048,367,1776,776,NA,NA,0,2,1491,1,57,1,NA,61.66,1,60.89,48.79,59.79,42.06,44.65,5,51.95,58.83,66.03,44.23,687,711,657,650,62.05,4,42.18,45.67,0,1070,37.42,6,0,25.88,1,41.61,1
2209,0,31,13,5,0,4304,65.74,4,46.03,878,1,59.4,3542,1281,2224,2560,1595,NA,1,0,2,1350,0,44.37,1,1378,68.54,5,37.62,26.35,34.38,NA,48.06,2,55.35,50.75,56.32,NA,2789,4047,1902,3218,39.57,1,35.43,50.01,1,1380,40.25,3,1,46.65,4,61.68,1
2210,0,44,11,4,1,2425,NA,6,39.09,2457,NA,NA,NA,1432,297,1903,1938,NA,1,0,3,1699,1,56.73,1,NA,54.98,3,49.01,53.04,49.89,41.32,58.36,3,42.59,53.04,47.37,41.39,4814,4412,4149,2755,45.09,3,48.02,55.87,0,1177,48.38,4,0,50.47,1,NA,1
2211,0,25,7,5,1,1537,59.91,4,40.24,1883,0,47.01,1596,1523,794,959,589,870,NA,1,3,1824,0,38.88,0,1613,57.22,5,NA,43.37,44.02,36.69,46.06,5,52.21,48.06,52.39,57.13,1462,1081,1453,1856,58.06,NA,47.39,45.26,1,921,63.95,3,0,45.63,2,54.66,NA
2212,0,31,11,6,0,7270,54.56,2,NA,520,0,63.23,821,3013,928,NA,2713,815,NA,NA,3,595,0,46.71,0,445,44.47,3,47.22,43.41,37.74,66.57,44.33,3,66.89,44.08,54.56,60.86,426,671,485,597,46.62,2,52.84,49.87,0,584,51.4,4,0,49.72,4,57.3,1
2213,1,40,9,3,0,1701,44.86,NA,33.18,904,0,36.53,747,NA,428,788,531,NA,0,0,4,1836,1,60.53,0,3083,34.97,3,54.58,50.92,75.37,75.14,53.01,2,54.21,50.69,48.59,60.74,2072,1455,NA,1094,55.58,3,42.77,49.95,0,1429,39.39,4,1,52.26,1,36.65,1
2214,0,28,0,5,1,540,42.96,1,48.35,898,0,62.6,1461,1095,959,603,1104,NA,NA,0,2,829,0,41.41,1,NA,59.59,3,NA,33.34,33.31,58.54,57.8,NA,48.6,NA,59.93,66.92,NA,734,684,550,NA,0,29.04,29.54,0,666,51.24,4,NA,48.97,1,42.46,1
2215,0,41,4,3,0,4196,65.52,3,60.58,2574,0,54.04,5599,1935,3651,2312,1367,NA,1,1,2,956,1,59.52,1,1162,42.06,2,46.78,47.89,NA,NA,78.13,2,56.65,64.44,71.7,46.79,NA,1736,1150,1411,48.17,2,NA,71.55,1,2920,60.95,0,0,88.47,6,73.41,0
2216,0,34,8,7,1,901,33.82,2,53.18,401,0,41.83,937,771,874,482,359,540,1,0,2,634,0,34.5,NA,460,47.57,3,53.88,42.92,47.41,41.05,47.46,5,54.33,43.74,23.41,58.81,1177,1300,777,789,43.54,4,26.23,58.78,1,1495,45.67,2,1,66.93,3,48.49,1
2217,1,36,6,6,0,2944,52.74,2,45.78,3025,0,57.36,NA,NA,1523,1638,1488,NA,1,0,6,2040,0,65.89,0,8671,51.06,5,43.65,57.97,NA,57.76,70.07,3,45.64,46.68,52.26,49.46,2355,3811,2141,3820,54.72,2,53.71,59.96,1,2736,51.09,2,0,61.3,2,53.55,NA
2218,0,25,11,3,0,1652,76.42,1,50.83,1404,1,80.82,1165,1456,1248,1322,1773,1091,0,1,5,1655,0,57.01,0,1567,50.88,2,42.64,41.33,42.29,38.17,51.84,6,59.19,36.66,NA,21.95,1240,1104,1115,1294,64.78,3,51.96,57.72,1,1304,54.48,NA,1,71.86,3,34.86,1
2219,1,55,4,2,0,1273,59.98,1,NA,1724,1,39.3,2622,1288,3540,1403,2077,1995,1,1,NA,4016,1,47.44,1,1356,42.76,3,49.12,53.8,47.36,37.71,NA,4,41.56,NA,52.2,47.27,692,1068,1061,766,51.49,1,55.65,47.13,0,1503,60.23,4,NA,NA,3,NA,1
2220,0,40,5,6,1,1137,37.26,0,39.58,4394,1,NA,1196,992,1429,NA,593,1078,0,0,3,928,0,62.18,0,2245,NA,2,55.33,41.41,43.67,47.78,30.93,2,NA,NA,44.46,38.11,1783,1779,1200,1971,45.32,2,28.16,56.64,0,972,NA,NA,1,34.91,0,46.27,1
2221,1,30,5,8,1,852,34.58,NA,49.32,1032,0,46.45,2662,1959,946,1945,2373,NA,0,1,5,2368,1,36.99,0,2149,47.93,3,54.26,62.21,60.56,50.94,63.62,2,46.91,NA,38.79,54.49,652,747,622,647,55.44,1,41.86,52.3,0,592,31,NA,0,35.89,0,35.09,0
2222,0,62,11,7,1,2784,60.83,4,38.11,1213,1,41.61,2010,2317,1334,2728,1587,2787,0,0,2,2769,1,57.66,NA,1062,48.97,2,NA,44.39,56.07,47.74,39.95,3,62.07,54.17,54.95,35.54,2838,1966,NA,2274,66.45,2,51.05,69.35,0,1199,61.15,NA,0,63.67,5,68.99,NA
2223,0,50,8,5,0,2992,40.83,4,44.28,2953,0,66.8,NA,2667,880,1357,1055,2195,1,0,4,1242,0,58.82,0,1572,45.48,4,NA,43.62,43.61,38.84,49.17,7,38.69,50.3,42.94,52.28,NA,NA,1047,1571,43.23,5,55.36,37.64,0,974,50.49,0,0,67.61,2,51.63,0
2224,0,45,9,4,1,1172,NA,2,61.03,955,0,51.4,718,840,811,598,1069,NA,1,1,4,NA,1,45.8,1,NA,53.99,5,52.79,18.35,57.26,39.49,NA,5,43.77,42.37,NA,28.27,665,843,1117,855,40.96,1,46.35,46.31,1,982,19.71,5,1,41.69,1,42.17,1
2225,0,51,12,5,1,3554,58.72,NA,49.72,1980,1,NA,946,1034,885,1063,599,1326,1,NA,4,1143,1,45.04,0,1545,NA,3,42.54,53.41,61.57,53.48,43.15,5,38.37,60.39,44.99,NA,488,795,666,501,46.39,3,62.27,45.76,1,2916,53.62,2,NA,54.18,3,67.09,NA
2226,0,52,6,7,1,844,38.27,6,NA,1852,1,50.03,1699,1083,1089,473,620,716,NA,1,0,717,0,40.08,0,1388,49.92,2,46.99,NA,NA,47.37,35.26,3,42.88,56.73,53.93,61.23,596,713,889,560,55.04,4,56.87,41.04,1,520,50.44,9,1,37.06,1,36.82,1
2227,0,40,13,6,0,2389,66.27,5,38.06,897,0,41.07,1230,1064,1056,NA,1266,1513,1,NA,4,2452,0,57.81,1,1850,77.91,4,53.03,47.44,20.5,37.68,46.01,4,37.5,NA,53.27,37.07,1679,1422,1495,1877,NA,2,51.91,36.58,0,1471,62.54,2,0,NA,4,49.91,1
2228,0,39,5,4,0,4920,43.25,0,41.18,1477,1,59.01,770,1378,1085,677,994,1590,1,0,4,NA,1,53.32,0,2400,45.62,4,60.28,50.76,50.83,47.97,62.62,2,56.35,56.74,48.04,44.32,1830,2810,NA,2557,53.41,4,57.64,NA,0,572,50.23,NA,0,43.55,1,53.21,0
2229,1,42,11,3,1,2468,46,2,53.87,2503,1,56.5,2503,797,1122,2106,1189,1041,1,0,4,1455,1,44.93,1,NA,NA,2,46.26,58.48,55.28,58.93,47.26,NA,47.46,NA,56.2,63.48,2957,2758,3168,4847,54.99,4,54.04,46.23,0,904,56.33,3,NA,27.71,3,46.07,1
2230,0,57,9,3,1,2435,67.33,2,46.11,2006,1,48.76,3227,1252,1853,853,NA,628,1,0,NA,1101,0,52.62,0,574,47.09,4,47.83,48.88,47.76,NA,46.64,0,49.85,26.89,56.31,45,836,934,587,877,54.04,6,40.12,32.47,0,NA,31.5,6,NA,32.21,1,36.09,0
2231,0,18,11,4,1,932,58,1,56.89,1387,0,65.01,1387,1439,2631,1216,1761,682,0,1,1,811,0,NA,NA,593,56.52,1,57.59,50.02,52.98,NA,50,2,38.39,54.41,48.12,43.01,1594,2361,2646,2215,46.95,4,48.18,51.5,1,1498,NA,1,1,63.93,3,58.55,1
2232,1,53,9,4,0,2256,54.38,3,53.6,3301,0,53.99,NA,1773,2030,1684,5187,2406,1,1,6,3183,0,52.27,1,1033,NA,4,44.65,NA,44.29,NA,52.47,3,NA,54.02,65.48,NA,2236,2225,1899,2625,57.44,4,64.76,42.14,0,885,42.9,NA,1,49.85,1,45.05,1
2233,0,38,2,4,1,1696,54.74,5,51.82,1886,0,53.14,1520,1102,1535,1241,2124,4479,NA,1,4,NA,0,58.97,1,2056,46.99,4,55.3,50.67,44.14,53.42,46.65,3,59.49,46.63,60.82,50.58,NA,3388,3432,2311,36.68,0,51.14,54.79,1,2861,61.92,NA,1,42.84,1,54.11,1
2234,0,38,10,4,1,3227,44.66,3,37.86,1097,0,52.36,1024,1338,1310,2294,938,NA,1,0,5,1168,1,NA,1,2427,31.09,3,52.12,44.76,41.08,45.2,NA,NA,59.22,55.68,75.4,56.3,NA,1233,NA,1741,70.54,6,52.34,58.43,0,1607,51.98,NA,0,31.47,3,52.71,1
2235,0,32,12,7,0,998,60.93,1,32.99,877,1,38.08,2587,1323,2404,875,1429,2422,1,1,4,3437,0,56.72,1,1924,59.42,3,NA,31.2,53.52,60.83,61.75,1,45.63,56.48,49.28,NA,2232,1175,1460,1385,49.83,3,55.76,37.22,NA,971,45.31,6,1,26.9,2,46.77,0
2236,1,44,4,2,1,5218,NA,5,31.67,857,1,58.21,649,642,634,629,771,689,0,NA,5,NA,1,50.76,1,2353,74.14,2,56.5,31.43,24.42,46.45,36.59,NA,53.96,53.22,37.77,45.62,562,743,1417,585,58.84,NA,49.27,43.37,0,1209,48.23,2,0,46.05,3,52.73,0
2237,0,49,12,1,0,3126,NA,3,49.42,1536,1,54.43,NA,1520,3534,2093,1202,2695,0,0,6,1421,0,48.11,1,1195,37.58,2,52.76,37.98,53.37,71.56,47.19,5,37.76,57.1,49.57,36.83,1982,3264,3815,1736,42.53,4,39.67,60.67,1,2585,60.48,1,NA,63.08,6,64.79,1
2238,0,23,5,3,1,680,26.47,6,34.98,480,0,37.02,758,2193,1118,626,671,NA,1,0,3,2116,0,42.95,0,4287,52.87,7,39.71,39.65,37.03,52.41,39.26,3,34.79,38.6,25.15,54,NA,4428,5558,NA,42.64,3,48.58,30.11,1,824,26.83,4,1,38.93,2,26.24,1
2239,0,40,5,10,0,1482,50.53,NA,46.51,1845,1,46.17,1888,1883,2932,609,2866,934,1,0,4,1047,1,58.65,0,3906,54.54,2,NA,34.52,58.31,44.77,53.21,4,43.63,50.27,52.6,39.82,1718,856,992,1445,36.32,2,54.62,51.84,0,1644,47.26,2,1,42.79,4,45.73,1
2240,0,29,15,2,0,1699,41.51,2,62.69,4378,0,37.52,797,266,519,399,1464,984,0,0,3,641,0,47.64,0,1342,69.14,3,48.32,40.69,58.61,48.44,28.44,3,37.49,39.18,41.98,54.82,829,1682,1305,1785,56.37,1,54.58,43.53,0,2160,52.55,3,1,60.58,4,48.14,0
